TIME,Vgs,Iout,Vo,R
5.0544e-06,0,0,1000.0,0
5.0552e-06,0,0,960.0,0
5.056e-06,0,0,960.0,0
5.0568e-06,0,0,960.0,0
5.0576e-06,0,0,1040.0,0
5.0584e-06,0.0,0,960.0,0
5.0592e-06,0.8,0,960.0,0
5.06e-06,0.4,0,960.0,0
5.0608e-06,0.8,0,960.0,0
5.0616e-06,0.4,0,1000.0,0
5.0624e-06,0,0,960.0,0
5.0632e-06,0,0,960.0,0
5.064e-06,0,0,960.0,0
5.0648e-06,0,0,1000.0,0
5.0656e-06,0,0,960.0,0
5.0664e-06,0.4,0,960.0,0
5.0672e-06,0.4,0,1000.0,0
5.068e-06,0.4,0,960.0,0
5.0688e-06,0.4,0,960.0,0
5.0696e-06,0.4,0,960.0,0
5.0704e-06,0.4,0,1000.0,0
5.0712e-06,0.4,0,960.0,0
5.072e-06,0.8,0,960.0,0
5.0728e-06,0.4,0,960.0,0
5.0736e-06,0.4,0,1000.0,0
5.0744e-06,0.4,0,1000.0,0
5.0752e-06,0.4,0,1000.0,0
5.076e-06,0.4,0,1000.0,0
5.0768e-06,0.4,0,1000.0,0
5.0776e-06,0,0,1000.0,0
5.0784e-06,0,0,960.0,0
5.0792e-06,0,0,960.0,0
5.08e-06,0.4,0,960.0,0
5.0808e-06,0.4,0,1000.0,0
5.0816e-06,0.4,0,960.0,0
5.0824e-06,0.4,0,960.0,0
5.0832e-06,0.4,0,960.0,0
5.084e-06,0.4,0,1000.0,0
5.0848e-06,0.8,0,1040.0,0
5.0856e-06,0,0,1000.0,0
5.0864e-06,0,0,1000.0,0
5.0872e-06,0,0,1000.0,0
5.088e-06,0,0,1000.0,0
5.0888e-06,0,0,1000.0,0
5.0896e-06,0,0,1000.0,0
5.0904e-06,0.4,0,1000.0,0
5.0912e-06,0,0,1000.0,0
5.092e-06,0.4,0,1000.0,0
5.0928e-06,0.8,0,1000.0,0
5.0936e-06,0.4,0,960.0,0
5.0944e-06,0.4,0,960.0,0
5.0952e-06,0.4,0,960.0,0
5.096e-06,0.4,0,1000.0,0
5.0968e-06,0.8,0,1000.0,0
5.0976e-06,0.8,0,1000.0,0
5.0984e-06,0.8,0,1000.0,0
5.0992e-06,0.4,0,1000.0,0
5.1e-06,0.4,0,1000.0,0
5.1008e-06,0.4,0,1000.0,0
5.1016e-06,0.4,0,1000.0,0
5.1024e-06,0.4,0,1000.0,0
5.1032e-06,0.4,0,1000.0,0
5.104e-06,0.4,0,1040.0,0
5.1048e-06,0.4,0,1000.0,0
5.1056e-06,0.4,0,1000.0,0
5.1064e-06,0.4,0,1040.0,0
5.1072e-06,0.4,0,1000.0,0
5.108e-06,0.4,0,1040.0,0
5.1088e-06,0.8,0,1000.0,0
5.1096e-06,0.8,0,1000.0,0
5.1104e-06,0.8,0,1000.0,0
5.1112e-06,0.8,0,1000.0,0
5.112e-06,0.8,0,1000.0,0
5.1128e-06,0.4,0,1000.0,0
5.1136e-06,0.4,0,1000.0,0
5.1144e-06,0.4,0,1040.0,0
5.1152e-06,0.4,0,1000.0,0
5.116e-06,0.4,0,1040.0,0
5.1168e-06,0.8,0,1040.0,0
5.1176e-06,0.8,0,1040.0,0
5.1184e-06,0.8,0,1000.0,0
5.1192e-06,0.8,0,1000.0,0
5.12e-06,0.8,0,1000.0,0
5.1208e-06,0.8,0,1040.0,0
5.1216e-06,0.8,0,1000.0,0
