TIME,Vgs,Iout,Vo,R
4.612e-06,0,0,1000.0,0
4.6128e-06,0.0,0,960.0,0
4.6136e-06,0.4,0,1000.0,0
4.6144e-06,0.4,0,1000.0,0
4.6152e-06,0,0,1000.0,0
4.616e-06,0,0,1000.0,0
4.6168e-06,0,0,960.0,0
4.6176e-06,0,0,920.0,0
4.6184e-06,0,0,920.0,0
4.6192e-06,0.0,0,960.0,0
4.62e-06,0.4,0,1000.0,0
4.6208e-06,0.4,0,960.0,0
4.6216e-06,0,0,960.0,0
4.6224e-06,0,0,1000.0,0
4.6232e-06,0,0,960.0,0
4.624e-06,0,0,960.0,0
4.6248e-06,0,0,960.0,0
4.6256e-06,0.0,0,1000.0,0
4.6264e-06,0.8,0,960.0,0
4.6272e-06,0.4,0,960.0,0
4.628e-06,0.4,0,1000.0,0
4.6288e-06,0.4,0,960.0,0
4.6296e-06,0.4,0,960.0,0
4.6304e-06,0.8,0,1000.0,0
4.6312e-06,0.4,0,1000.0,0
4.632e-06,0.8,0,1000.0,0
4.6328e-06,0.4,0,1000.0,0
4.6336e-06,0.4,0,1000.0,0
4.6344e-06,0,0,960.0,0
4.6352e-06,0,0,1000.0,0
4.636e-06,0,0,1000.0,0
4.6368e-06,0.4,0,1000.0,0
4.6376e-06,0.4,0,1000.0,0
4.6384e-06,0.4,0,1000.0,0
4.6392e-06,0.4,0,1000.0,0
4.64e-06,0.4,0,1000.0,0
4.6408e-06,0.4,0,1000.0,0
4.6416e-06,0.4,0,1000.0,0
4.6424e-06,0.8,0,1000.0,0
4.6432e-06,0.4,0,1000.0,0
4.644e-06,0.4,0,960.0,0
4.6448e-06,0.8,0,1000.0,0
4.6456e-06,0.4,0,960.0,0
4.6464e-06,0.4,0,960.0,0
4.6472e-06,0.8,0,960.0,0
4.648e-06,0.4,0,960.0,0
4.6488e-06,0.4,0,1040.0,0
4.6496e-06,0.4,0,1000.0,0
4.6504e-06,0.4,0,1000.0,0
4.6512e-06,0.4,0,1040.0,0
4.652e-06,0.4,0,1000.0,0
