TIME,Vgs,Iout,Vo,R
4.28e-06,-2.0,0,1000.0,0
4.2808e-06,-2.0,0,1000.0,0
4.2816e-06,-1.6,0,960.0,0
4.2824e-06,-1.6,0,920.0,0
4.2832e-06,-1.6,0,920.0,0
4.284e-06,-1.6,0,920.0,0
4.2848e-06,-1.6,0,960.0,0
4.2856e-06,-1.6,0,920.0,0
4.2864e-06,-1.2,0,920.0,0
4.2872e-06,-1.6,0,920.0,0
4.288e-06,-1.6,0,920.0,0
4.2888e-06,-1.2,0,920.0,0
4.2896e-06,-1.2,0,920.0,0
4.2904e-06,-1.2,0,920.0,0
4.2912e-06,-1.2,0,960.0,0
4.292e-06,-1.2,0,1000.0,0
4.2928e-06,-1.2,0,1000.0,0
4.2936e-06,-1.2,0,960.0,0
4.2944e-06,-1.2,0,960.0,0
4.2952e-06,-1.2,0,960.0,0
4.296e-06,-1.2,0,960.0,0
4.2968e-06,-1.2,0,960.0,0
4.2976e-06,-1.2,0,920.0,0
4.2984e-06,-1.2,0,960.0,0
4.2992e-06,-1.2,0,920.0,0
4.3e-06,-1.2,0,920.0,0
4.3008e-06,-1.2,0,920.0,0
4.3016e-06,-0.8,0,960.0,0
4.3024e-06,-1.2,0,960.0,0
4.3032e-06,-1.2,0,960.0,0
4.304e-06,-0.8,0,960.0,0
4.3048e-06,-1.2,0,960.0,0
4.3056e-06,-1.2,0,960.0,0
4.3064e-06,-1.2,0,1000.0,0
4.3072e-06,-1.2,0,1000.0,0
4.308e-06,-1.2,0,1000.0,0
4.3088e-06,-0.8,0,1040.0,0
4.3096e-06,-0.8,0,1000.0,0
4.3104e-06,-0.8,0,960.0,0
4.3112e-06,-0.4,0,960.0,0
4.312e-06,-0.4,0,960.0,0
4.3128e-06,-0.4,0,960.0,0
4.3136e-06,-0.4,0,960.0,0
4.3144e-06,-0.4,0,960.0,0
4.3152e-06,-0.4,0,960.0,0
4.316e-06,-0.4,0,960.0,0
4.3168e-06,-0.4,0,960.0,0
4.3176e-06,-0.4,0,960.0,0
4.3184e-06,-0.4,0,1000.0,0
4.3192e-06,-0.4,0,1000.0,0
4.32e-06,-0.4,0,1000.0,0
4.3208e-06,0,0,1000.0,0
4.3216e-06,0,0,1000.0,0
4.3224e-06,0,0,1000.0,0
4.3232e-06,0,0,1000.0,0
4.324e-06,0,0,1000.0,0
4.3248e-06,0,0,1000.0,0
4.3256e-06,0,0,1000.0,0
4.3264e-06,0,0,1000.0,0
4.3272e-06,0,0,1000.0,0
4.328e-06,0,0,960.0,0
4.3288e-06,0,0,1000.0,0
4.3296e-06,0,0,960.0,0
4.3304e-06,0,0,960.0,0
4.3312e-06,0,0,960.0,0
4.332e-06,0,0,960.0,0
4.3328e-06,0,0,960.0,0
4.3336e-06,0,0,960.0,0
4.3344e-06,0,0,1040.0,0
4.3352e-06,0,0,1000.0,0
4.336e-06,0,0,1000.0,0
4.3368e-06,0,0,1000.0,0
4.3376e-06,0,0,1000.0,0
4.3384e-06,0,0,1000.0,0
4.3392e-06,0,0,1040.0,0
4.34e-06,0,0,1040.0,0
4.3408e-06,0,0,1000.0,0
4.3416e-06,0,0,1000.0,0
4.3424e-06,0,0,1000.0,0
4.3432e-06,0,0,1000.0,0
4.344e-06,0.4,0,1000.0,0
4.3448e-06,0.4,0,1040.0,0
4.3456e-06,0.4,0,1000.0,0
4.3464e-06,0.4,0,1000.0,0
4.3472e-06,0.4,0,1040.0,0
4.348e-06,0.4,0,1000.0,0
4.3488e-06,0.4,0,1000.0,0
4.3496e-06,0.4,0,1000.0,0
4.3504e-06,0.8,0,1040.0,0
4.3512e-06,0,0,1000.0,0
4.352e-06,0,0,1040.0,0
4.3528e-06,0,0,1000.0,0
4.3536e-06,0,0,1000.0,0
4.3544e-06,0,0,1000.0,0
4.3552e-06,0,0,1000.0,0
4.356e-06,0.4,0,1040.0,0
4.3568e-06,0.4,0,1000.0,0
4.3576e-06,0.4,0,1000.0,0
4.3584e-06,0.8,0,1040.0,0
4.3592e-06,0,0,1000.0,0
4.36e-06,0,0,1040.0,0
4.3608e-06,0,0,1000.0,0
4.3616e-06,0,0,1040.0,0
4.3624e-06,0,0,1080.0,0
4.3632e-06,0,0,1040.0,0
4.364e-06,0.8,0,1040.0,0
4.3648e-06,0.4,0,1040.0,0
4.3656e-06,0.4,0,1040.0,0
4.3664e-06,0.4,0,1040.0,0
4.3672e-06,0.4,0,1080.0,0
4.368e-06,0.4,0,1040.0,0
4.3688e-06,0.4,0,1040.0,0
4.3696e-06,0.4,0,1080.0,0
4.3704e-06,0,0,1040.0,0
4.3712e-06,0,0,1040.0,0
4.372e-06,0,0,1040.0,0
4.3728e-06,0,0,1040.0,0
4.3736e-06,0,0,1040.0,0
4.3744e-06,0,0,1040.0,0
4.3752e-06,0,0,1080.0,0
4.376e-06,0,0,1080.0,0
4.3768e-06,0,0,1080.0,0
4.3776e-06,0,0,1080.0,0
4.3784e-06,0,0,1080.0,0
4.3792e-06,0,0,1040.0,0
4.38e-06,0,0,1040.0,0
4.3808e-06,0,0,1040.0,0
4.3816e-06,0,0,1040.0,0
4.3824e-06,0,0,1080.0,0
4.3832e-06,0,0,1040.0,0
4.384e-06,0,0,1080.0,0
4.3848e-06,0,0,1040.0,0
4.3856e-06,0,0,1080.0,0
4.3864e-06,0,0,1040.0,0
4.3872e-06,0,0,1040.0,0
4.388e-06,0,0,1040.0,0
4.3888e-06,0,0,1040.0,0
4.3896e-06,0,0,1040.0,0
4.3904e-06,0,0,1040.0,0
4.3912e-06,0,0,1040.0,0
4.392e-06,0,0,1040.0,0
4.3928e-06,0,0,1040.0,0
4.3936e-06,0,0,1040.0,0
4.3944e-06,0,0,1120.0,0
4.3952e-06,0,0,1040.0,0
4.396e-06,0,0,1080.0,0
4.3968e-06,0,0,1080.0,0
4.3976e-06,0,0,1080.0,0
4.3984e-06,0,0,1080.0,0
4.3992e-06,0,0,1120.0,0
4.4e-06,0,0,1080.0,0
4.4008e-06,0,0,1080.0,0
4.4016e-06,0,0,1040.0,0
4.4024e-06,0,0,1080.0,0
4.4032e-06,-0.4,0,1040.0,0
4.404e-06,0.0,0,1080.0,0
4.4048e-06,-0.4,0,1080.0,0
4.4056e-06,-0.4,0,1080.0,0
4.4064e-06,-0.4,0,1080.0,0
4.4072e-06,-0.4,0,1080.0,0
4.408e-06,-0.4,0,1080.0,0
4.4088e-06,-0.4,0,1080.0,0
4.4096e-06,-0.4,0,1080.0,0
4.4104e-06,-0.4,0,1120.0,0
4.4112e-06,-0.4,0,1040.0,0
4.412e-06,-0.4,0,1040.0,0
4.4128e-06,-0.4,0,1040.0,0
4.4136e-06,-0.4,0,1040.0,0
4.4144e-06,-0.4,0,1080.0,0
4.4152e-06,-0.4,0,1040.0,0
4.416e-06,-0.4,0,1040.0,0
4.4168e-06,0.0,0,1040.0,0
4.4176e-06,-0.4,0,1080.0,0
4.4184e-06,-0.4,0,1000.0,0
4.4192e-06,-0.4,0,1040.0,0
4.42e-06,-0.4,0,1080.0,0
4.4208e-06,-0.4,0,1040.0,0
4.4216e-06,-0.4,0,1080.0,0
4.4224e-06,-0.4,0,1040.0,0
4.4232e-06,-0.4,0,1040.0,0
4.424e-06,-0.4,0,1040.0,0
4.4248e-06,-0.4,0,1040.0,0
4.4256e-06,-0.4,0,1040.0,0
4.4264e-06,-0.4,0,1080.0,0
4.4272e-06,-0.4,0,1080.0,0
4.428e-06,-0.4,0,1080.0,0
4.4288e-06,-0.4,0,1040.0,0
4.4296e-06,-0.4,0,1080.0,0
4.4304e-06,-0.4,0,1040.0,0
4.4312e-06,-0.4,0,1080.0,0
4.432e-06,-0.4,0,1040.0,0
4.4328e-06,-0.4,0,1040.0,0
4.4336e-06,-0.4,0,1080.0,0
4.4344e-06,-0.4,0,1040.0,0
4.4352e-06,-0.8,0,1040.0,0
4.436e-06,-0.8,0,1080.0,0
4.4368e-06,-0.8,0,1040.0,0
4.4376e-06,-0.4,0,1040.0,0
4.4384e-06,-0.4,0,1080.0,0
4.4392e-06,-0.4,0,1040.0,0
4.44e-06,-0.4,0,1040.0,0
4.4408e-06,-0.8,0,1040.0,0
4.4416e-06,-0.8,0,1120.0,0
4.4424e-06,-0.8,0,1080.0,0
4.4432e-06,-0.8,0,1120.0,0
4.444e-06,-0.4,0,1080.0,0
4.4448e-06,-0.8,0,1120.0,0
4.4456e-06,-0.4,0,1040.0,0
4.4464e-06,-0.4,0,1040.0,0
4.4472e-06,-0.4,0,1040.0,0
4.448e-06,-0.4,0,1080.0,0
4.4488e-06,-0.8,0,1040.0,0
4.4496e-06,-0.4,0,1040.0,0
4.4504e-06,-0.8,0,1040.0,0
4.4512e-06,-0.4,0,1080.0,0
4.452e-06,-0.8,0,1080.0,0
4.4528e-06,-0.4,0,1080.0,0
4.4536e-06,-0.8,0,1080.0,0
4.4544e-06,-0.8,0,1040.0,0
4.4552e-06,-0.8,0,1040.0,0
4.456e-06,-0.4,0,1040.0,0
4.4568e-06,-0.4,0,1080.0,0
4.4576e-06,-0.4,0,1040.0,0
4.4584e-06,-0.4,0,1080.0,0
4.4592e-06,-0.4,0,1040.0,0
4.46e-06,-0.4,0,1040.0,0
4.4608e-06,-0.8,0,1040.0,0
4.4616e-06,-0.8,0,1080.0,0
4.4624e-06,-0.8,0,1040.0,0
4.4632e-06,-0.8,0,1040.0,0
4.464e-06,-0.8,0,1040.0,0
4.4648e-06,-0.8,0,1080.0,0
4.4656e-06,-0.8,0,1040.0,0
4.4664e-06,-0.4,0,1080.0,0
4.4672e-06,-0.4,0,1080.0,0
4.468e-06,-0.4,0,1080.0,0
4.4688e-06,-0.4,0,1080.0,0
4.4696e-06,-0.4,0,1040.0,0
4.4704e-06,-0.4,0,1080.0,0
4.4712e-06,-0.4,0,1040.0,0
4.472e-06,-0.4,0,1080.0,0
4.4728e-06,-0.4,0,1080.0,0
4.4736e-06,-0.4,0,1080.0,0
4.4744e-06,-0.4,0,1080.0,0
4.4752e-06,-0.4,0,1080.0,0
4.476e-06,-0.4,0,1040.0,0
4.4768e-06,-0.4,0,1080.0,0
4.4776e-06,-0.4,0,1040.0,0
4.4784e-06,-0.4,0,1040.0,0
4.4792e-06,-0.4,0,1040.0,0
4.48e-06,-0.4,0,1080.0,0
4.4808e-06,-0.4,0,1040.0,0
4.4816e-06,-0.4,0,1040.0,0
4.4824e-06,-0.4,0,1040.0,0
4.4832e-06,-0.4,0,1040.0,0
