TIME,Vgs,Iout,Vo,R
4.3304e-06,0.8,0.8,1040.0,1300.0
4.3312e-06,0.8,0.8,1120.0,1400.0
4.332e-06,0.8,0.8,1040.0,1300.0
4.3328e-06,0.8,0.8,1040.0,1300.0
4.3336e-06,0.8,0.8,1040.0,1300.0
4.3344e-06,0.8,0.8,1040.0,1300.0
4.3352e-06,0.8,0.8,1040.0,1300.0
4.336e-06,0.8,0.8,1040.0,1300.0
4.3368e-06,0.8,0.8,1040.0,1300.0
4.3376e-06,0.8,0.4,1040.0,2600.0
4.3384e-06,0.8,0.8,1040.0,1300.0
4.3392e-06,0.4,0.8,1120.0,1400.0
4.34e-06,0.8,0.8,1040.0,1300.0
4.3408e-06,0.8,0.8,1120.0,1400.0
4.3416e-06,0.8,0.8,1040.0,1300.0
4.3424e-06,1.2,0.8,1040.0,1300.0
4.3432e-06,1.2,0.4,1040.0,2600.0
4.344e-06,1.2,0.4,1040.0,2600.0
4.3448e-06,1.2,0.4,1040.0,2600.0
4.3456e-06,0.8,0.8,1040.0,1300.0
4.3464e-06,0.8,0.8,1040.0,1300.0
4.3472e-06,0.8,0.8,1040.0,1300.0
4.348e-06,0.8,0.8,1040.0,1300.0
4.3488e-06,0.8,0.8,1040.0,1300.0
4.3496e-06,0.4,0.8,1040.0,1300.0
4.3504e-06,0.4,0.8,1040.0,1300.0
4.3512e-06,0.4,0.8,1040.0,1300.0
4.352e-06,0.8,0.4,1120.0,2800.0
4.3528e-06,0.8,0.8,1120.0,1400.0
4.3536e-06,0.8,0.4,1120.0,2800.0
4.3544e-06,0.8,0.4,1040.0,2600.0
4.3552e-06,0.4,0.8,1120.0,1400.0
4.356e-06,0.8,0.8,1120.0,1400.0
4.3568e-06,1.2,0.8,1120.0,1400.0
4.3576e-06,0.8,1.2000000000000002,1120.0,933.3333333333331
4.3584e-06,0.8,0.8,1120.0,1400.0
4.3592e-06,0.8,0.8,1120.0,1400.0
4.36e-06,0.4,0.8,1120.0,1400.0
4.3608e-06,0.4,0.8,1200.0,1500.0
4.3616e-06,0.4,1.2000000000000002,1040.0,866.6666666666665
4.3624e-06,0.4,0.8,1120.0,1400.0
4.3632e-06,0.8,0.8,1120.0,1400.0
4.364e-06,1.2,0.8,1120.0,1400.0
4.3648e-06,0.8,0.8,1120.0,1400.0
4.3656e-06,0.8,0.8,1120.0,1400.0
4.3664e-06,0.8,0.8,1120.0,1400.0
4.3672e-06,0.8,0.8,1120.0,1400.0
4.368e-06,0.8,0.8,1120.0,1400.0
4.3688e-06,0.8,0.8,1120.0,1400.0
4.3696e-06,0.4,0.8,1120.0,1400.0
4.3704e-06,0.8,0.8,1120.0,1400.0
4.3712e-06,0.4,0.8,1200.0,1500.0
4.372e-06,0.8,0.8,1120.0,1400.0
4.3728e-06,0.8,0.8,1120.0,1400.0
4.3736e-06,0.8,0.8,1120.0,1400.0
4.3744e-06,0.4,0.4,1120.0,2800.0
4.3752e-06,0,0.4,1120.0,2800.0
4.376e-06,0,0.4,1120.0,2800.0
4.3768e-06,0,0.4,1200.0,3000.0
4.3776e-06,0,0.8,1120.0,1400.0
4.3784e-06,0,1.2000000000000002,1200.0,999.9999999999999
4.3792e-06,0,0.8,1120.0,1400.0
4.38e-06,0,1.2000000000000002,1120.0,933.3333333333331
4.3808e-06,0,0.4,1120.0,2800.0
4.3816e-06,0,0.4,1120.0,2800.0
4.3824e-06,0,0.4,1120.0,2800.0
4.3832e-06,0,0.4,1120.0,2800.0
4.384e-06,0,0.4,1120.0,2800.0
4.3848e-06,0,0.8,1200.0,1500.0
4.3856e-06,0,0.8,1120.0,1400.0
4.3864e-06,0,0.8,1120.0,1400.0
4.3872e-06,0,0.8,1120.0,1400.0
4.388e-06,0,0.8,1120.0,1400.0
4.3888e-06,0,0.8,1200.0,1500.0
4.3896e-06,0,1.2000000000000002,1120.0,933.3333333333331
4.3904e-06,0,0.8,1120.0,1400.0
4.3912e-06,0,0.8,1120.0,1400.0
4.392e-06,0,0.8,1120.0,1400.0
4.3928e-06,0,0.8,1280.0,1600.0
4.3936e-06,0.4,0.8,1200.0,1500.0
4.3944e-06,0.4,0.8,1200.0,1500.0
4.3952e-06,0.4,1.2000000000000002,1200.0,999.9999999999999
4.396e-06,0.4,0.8,1200.0,1500.0
4.3968e-06,0.4,0.8,1280.0,1600.0
4.3976e-06,0,1.2000000000000002,1200.0,999.9999999999999
4.3984e-06,0,0.8,1200.0,1500.0
4.3992e-06,0,0.8,1200.0,1500.0
4.4e-06,0,0.8,1200.0,1500.0
4.4008e-06,0,0.8,1200.0,1500.0
4.4016e-06,0,0.8,1200.0,1500.0
4.4024e-06,0,1.2000000000000002,1200.0,999.9999999999999
4.4032e-06,0,1.2000000000000002,1200.0,999.9999999999999
4.404e-06,0,0.8,1200.0,1500.0
4.4048e-06,0,0.8,1200.0,1500.0
4.4056e-06,0,0.8,1200.0,1500.0
4.4064e-06,0,1.2000000000000002,1200.0,999.9999999999999
