TIME,Vgs,Iout,Vo,R
3.9152e-06,1.6,0.8,1040.0,1300.0
3.916e-06,1.2,0.4,1040.0,2600.0
3.9168e-06,1.2,0.4,1040.0,2600.0
3.9176e-06,1.6,0.4,1040.0,2600.0
3.9184e-06,1.2,0.4,1040.0,2600.0
3.9192e-06,1.6,0.4,1040.0,2600.0
3.92e-06,1.2,0.4,1040.0,2600.0
3.9208e-06,1.2,0.8,1040.0,1300.0
3.9216e-06,1.2,0.8,1040.0,1300.0
3.9224e-06,1.2,0.8,1040.0,1300.0
3.9232e-06,1.2,0.4,1040.0,2600.0
3.924e-06,1.2,0.8,1040.0,1300.0
3.9248e-06,1.2,0.4,1040.0,2600.0
3.9256e-06,1.2,0.4,1040.0,2600.0
3.9264e-06,1.2,0.4,1040.0,2600.0
3.9272e-06,0.8,0.4,1040.0,2600.0
3.928e-06,0.8,0.4,1040.0,2600.0
3.9288e-06,0.8,0.4,1040.0,2600.0
3.9296e-06,0.8,0.8,1120.0,1400.0
3.9304e-06,0.8,0.4,960.0,2400.0
3.9312e-06,0.8,0.4,1040.0,2600.0
3.932e-06,0.8,0.4,1040.0,2600.0
3.9328e-06,0.8,0.4,1040.0,2600.0
3.9336e-06,0.8,0.4,1040.0,2600.0
3.9344e-06,0.8,0.4,1040.0,2600.0
3.9352e-06,0.8,0.4,1040.0,2600.0
3.936e-06,1.2,0.4,1040.0,2600.0
3.9368e-06,0.8,0.4,1040.0,2600.0
3.9376e-06,0.8,0.4,1040.0,2600.0
3.9384e-06,0.8,0.4,1040.0,2600.0
3.9392e-06,0.8,0.4,1040.0,2600.0
3.94e-06,0.8,0.8,1040.0,1300.0
3.9408e-06,0.4,0.8,1040.0,1300.0
3.9416e-06,0.8,0.8,1040.0,1300.0
3.9424e-06,0.4,0.8,1120.0,1400.0
3.9432e-06,0.4,0.8,1040.0,1300.0
3.944e-06,0.4,0.8,1120.0,1400.0
3.9448e-06,0.4,0.8,1040.0,1300.0
3.9456e-06,0.4,0.8,1120.0,1400.0
3.9464e-06,0.4,0.8,1040.0,1300.0
3.9472e-06,0.4,0.8,1040.0,1300.0
3.948e-06,0.8,0.8,1120.0,1400.0
3.9488e-06,0.4,0.4,1040.0,2600.0
3.9496e-06,0.4,0.4,1040.0,2600.0
3.9504e-06,0.4,0.4,1040.0,2600.0
3.9512e-06,0.8,0.4,1040.0,2600.0
3.952e-06,0.4,0.4,1040.0,2600.0
3.9528e-06,0.4,0.8,1040.0,1300.0
3.9536e-06,0.4,0.4,1040.0,2600.0
3.9544e-06,0.4,0.8,1040.0,1300.0
3.9552e-06,0.4,0.4,1040.0,2600.0
3.956e-06,0.4,0.4,1040.0,2600.0
3.9568e-06,0,0.8,1040.0,1300.0
3.9576e-06,0,0.4,1040.0,2600.0
3.9584e-06,0,0.4,1120.0,2800.0
3.9592e-06,0,0.4,1040.0,2600.0
3.96e-06,0,0.4,1040.0,2600.0
3.9608e-06,0.0,0.8,1040.0,1300.0
3.9616e-06,0.4,0.4,1040.0,2600.0
3.9624e-06,0.4,0.4,1040.0,2600.0
3.9632e-06,0.4,0.4,1120.0,2800.0
3.964e-06,0,0.4,1040.0,2600.0
3.9648e-06,0,0.4,1120.0,2800.0
3.9656e-06,0,0.4,1120.0,2800.0
3.9664e-06,0,0.4,1120.0,2800.0
3.9672e-06,0,0.4,1120.0,2800.0
3.968e-06,0.8,0.4,1120.0,2800.0
3.9688e-06,0,1.2000000000000002,1120.0,933.3333333333331
3.9696e-06,0,0.4,1120.0,2800.0
3.9704e-06,0,0.8,1120.0,1400.0
3.9712e-06,0,0.8,1120.0,1400.0
3.972e-06,0,0.8,1120.0,1400.0
3.9728e-06,0,0.8,1120.0,1400.0
3.9736e-06,0,0.4,1120.0,2800.0
3.9744e-06,0.0,0.8,1120.0,1400.0
3.9752e-06,0.4,0.8,1200.0,1500.0
3.976e-06,0.4,0.8,1120.0,1400.0
3.9768e-06,0.4,0.8,1120.0,1400.0
3.9776e-06,0.4,0.8,1200.0,1500.0
3.9784e-06,0.4,0.4,1120.0,2800.0
3.9792e-06,0.4,0.8,1200.0,1500.0
3.98e-06,0.4,0.8,1120.0,1400.0
3.9808e-06,0.4,0.8,1120.0,1400.0
3.9816e-06,0.4,0.8,1120.0,1400.0
3.9824e-06,0.4,0.8,1200.0,1500.0
3.9832e-06,0.4,0.8,1120.0,1400.0
3.984e-06,0.4,0.8,1120.0,1400.0
3.9848e-06,0.4,0.8,1120.0,1400.0
3.9856e-06,0.4,0.8,1200.0,1500.0
3.9864e-06,0.4,0.8,1120.0,1400.0
3.9872e-06,0.4,1.2000000000000002,1200.0,999.9999999999999
3.988e-06,0.8,0.8,1120.0,1400.0
3.9888e-06,0.4,0.8,1120.0,1400.0
3.9896e-06,0.8,0.8,1120.0,1400.0
3.9904e-06,0.4,1.2000000000000002,1120.0,933.3333333333331
3.9912e-06,0.8,0.8,1120.0,1400.0
