TIME,Vgs,Iout,Vo,R
4.1256e-06,1.2,0.4,1120.0,2800.0
4.1264e-06,1.2,0.4,1120.0,2800.0
4.1272e-06,1.2,0.4,1120.0,2800.0
4.128e-06,1.2,0.4,1120.0,2800.0
4.1288e-06,1.2,0.8,1040.0,1300.0
4.1296e-06,1.2,0.8,1040.0,1300.0
4.1304e-06,1.2,0.8,1040.0,1300.0
4.1312e-06,1.2,0.8,1120.0,1400.0
4.132e-06,1.2,0.8,1120.0,1400.0
4.1328e-06,1.6,0.8,1040.0,1300.0
4.1336e-06,1.6,0.8,1040.0,1300.0
4.1344e-06,1.2,0.8,1040.0,1300.0
4.1352e-06,1.2,0.8,1120.0,1400.0
4.136e-06,1.2,0.8,1040.0,1300.0
4.1368e-06,1.6,0.8,1040.0,1300.0
4.1376e-06,1.2,0.4,1040.0,2600.0
4.1384e-06,1.2,1.2000000000000002,1040.0,866.6666666666665
4.1392e-06,1.2,0.4,1120.0,2800.0
4.14e-06,1.6,0.4,1040.0,2600.0
4.1408e-06,1.2,0.4,1040.0,2600.0
4.1416e-06,1.2,0.8,1040.0,1300.0
4.1424e-06,1.2,0.8,1040.0,1300.0
4.1432e-06,1.2,0.8,1040.0,1300.0
4.144e-06,1.2,0.8,1120.0,1400.0
4.1448e-06,1.2,0.8,1120.0,1400.0
4.1456e-06,1.2,0.8,1120.0,1400.0
4.1464e-06,1.2,0.8,1120.0,1400.0
4.1472e-06,1.2,0.8,1040.0,1300.0
4.148e-06,1.2,0.8,1120.0,1400.0
4.1488e-06,1.2,0.8,1120.0,1400.0
4.1496e-06,1.2,0.8,1120.0,1400.0
4.1504e-06,1.2,0.8,1120.0,1400.0
4.1512e-06,1.2,0.8,1120.0,1400.0
4.152e-06,1.6,0.8,1120.0,1400.0
4.1528e-06,1.2,0.8,1120.0,1400.0
4.1536e-06,1.2,0.8,1120.0,1400.0
4.1544e-06,1.2,1.2000000000000002,1120.0,933.3333333333331
4.1552e-06,1.2,0.8,1120.0,1400.0
4.156e-06,1.2,0.8,1040.0,1300.0
4.1568e-06,1.2,0.8,1040.0,1300.0
4.1576e-06,1.2,0.8,1040.0,1300.0
4.1584e-06,1.2,0.8,1120.0,1400.0
4.1592e-06,0.8,0.8,1120.0,1400.0
